id,name,host_id,host_name,host_since_Year,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,accommodates,bedrooms
728144,Beautiful loft in center Amsterdam,3775786,Aren,2012,Centrum-Oost,52.36112,4.89632,Entire home/apt,214,3,127,2022-05-30,4.89,4.9,4.67,4.94,4.97,4.94,4.75,4,2
728145,Superb loft apartment in de Pijp!,1902079,Martijn,2012,De Pijp - Rivierenbuurt,52.35344,4.8954,Entire home/apt,290,1,61,2022-06-04,4.98,4.98,4.98,4.95,4.97,4.93,4.83,2,1
729317,Suite 2 Stay - studio Beautiful Barok - canal area,3788673,Laurens En Petra,2012,Centrum-Oost,52.36052,4.89568,Private room,116,3,93,2022-05-15,4.68,4.75,4.62,4.89,4.85,4.84,4.61,2,1
730916,Bed & Breakfast in Oud West Area,3267693,Santiago & Tony,2012,Westerpark,52.3731,4.86859,Private room,85,3,372,2022-06-03,4.74,4.87,4.81,4.9,4.86,4.72,4.67,2,1
733654,FAMILY HOME WITH SUNNY PRIVATE GARDEN IN CENTER,3823268,Geerke,2012,Centrum-Oost,52.37098,4.9227,Entire home/apt,150,5,10,2020-01-02,5,4.9,4.9,4.8,5,4.9,4.8,4,2
740616,Private Room at our LoveNest in Amsterdam,3846003,Patricia And Carlos,2012,Centrum-Oost,52.36256,4.9108,Private room,99,3,77,2019-06-15,4.8,4.82,4.87,4.89,4.95,4.74,4.54,1,1
741043,Modern  stylish villa: My Amsterdam Houseboat,3877342,Nicole,2012,Westerpark,52.37654,4.87003,Entire home/apt,495,2,45,2022-04-20,4.84,4.86,4.71,4.86,4.91,4.8,4.58,4,3
742160,Sailing ship group stays in Amsterdam,1582128,Jorn,2012,Centrum-Oost,52.36866,4.92071,Entire home/apt,886,2,113,2020-09-06,4.81,4.82,4.65,4.89,4.89,4.51,4.59,16,10
744659,Private luxury B&B near Amstel,3518386,Kristel,2012,Oud-Oost,52.35659,4.90827,Private room,111,1,147,2022-05-18,4.92,4.92,4.99,4.96,4.95,4.83,4.8,2,1
746067,Beautiful apartment in canal house,3713242,Barbara,2012,Centrum-West,52.38295,4.88726,Entire home/apt,136,3,82,2021-10-17,4.7,4.68,4.58,4.9,4.9,4.91,4.51,2,1
747847,nice cozy room near Vondelpark,3548522,Susanne,2012,De Baarsjes - Oud-West,52.36131,4.8519,Private room,60,2,40,2018-06-23,4.68,4.76,4.92,4.89,4.76,4.62,4.63,1,1
754020,Spacious Sunny Apartment - 4p,3966326,Hf,2012,De Pijp - Rivierenbuurt,52.34829,4.91047,Entire home/apt,199,5,73,2022-06-04,4.86,4.99,4.92,4.92,4.9,4.71,4.67,4,2
754613,Canal house - Heart of Amsterdam,3970753,Take & Eline,2012,Centrum-Oost,52.37266,4.90456,Entire home/apt,250,4,314,2022-06-03,4.93,4.94,4.96,4.98,4.95,4.97,4.78,4,1
755431,A special spot near the Jordaan ideal for two,3975477,Anna And Robert,2012,De Baarsjes - Oud-West,52.37066,4.87405,Private room,125,2,185,2022-05-28,4.93,4.95,4.94,4.94,4.96,4.9,4.87,3,1
758475,"Central apartment 50m2, Old West Jordaan.",1387938,Mathi,2011,De Baarsjes - Oud-West,52.36827,4.87107,Entire home/apt,100,6,39,2020-07-11,4.74,4.64,4.51,4.85,4.87,4.74,4.54,4,1
759060,Spacious delightful Canalhouse,4000086,Ingo & Marlies,2012,Centrum-West,52.36754,4.88733,Entire home/apt,325,3,106,2021-08-20,4.94,4.95,4.92,4.96,4.98,5,4.58,4,1
759299,beautiful spacious appartment near Vondelpark,3548522,Susanne,2012,De Baarsjes - Oud-West,52.36115,4.85209,Entire home/apt,225,2,9,2020-01-19,4.78,5,4.89,5,4.89,5,4.67,4,3
759402,Spacious design apt. | Centre A'dam,4002861,Fleur,2012,Centrum-West,52.36652,4.87854,Entire home/apt,180,6,42,2020-03-07,4.9,4.9,4.98,4.88,4.95,4.98,4.71,2,2
761411,Amsterdam sweethome - Clean Quiet Safe,4013546,Xsjong,2012,Noord-Oost,52.40164,4.95106,Private room,62,2,268,2022-06-03,4.75,4.82,4.9,4.84,4.92,4.41,4.65,2,1
768274,Amazing Canal Loft,3678216,J & R,2012,Westerpark,52.38855,4.88521,Entire home/apt,229,2,70,2022-05-29,4.81,4.93,4.9,4.94,4.93,4.86,4.75,2,1
768737,"Room, brandnew luxurious houseboat",3877342,Nicole,2012,Westerpark,52.37824,4.86826,Private room,109,2,281,2022-05-19,4.8,4.8,4.83,4.87,4.87,4.71,4.64,2,1
771217,Lovely Amsterdam Houseboat,4068486,Danielle,2012,Zuid,52.34091,4.84802,Entire home/apt,250,3,10,2019-01-02,5,5,5,5,5,4.67,4.56,6,4
771343,City Centre Room En-Suite. All Season Roof Terrace,2313061,Marcel,2012,Centrum-West,52.37641,4.88303,Private room,117,1,560,2022-05-21,4.89,4.88,4.9,4.92,4.9,4.97,4.8,2,1
771758,Nice and Cozy Room Offered in Amsterdam,195859,Gianni,2010,Slotervaart,52.34985,4.83578,Private room,67,2,196,2022-05-19,4.55,4.61,4.9,4.82,4.83,4.36,4.4,2,1
775655,the Boathouse bed&bike A'dam centre,4091515,Karin,2012,Centrum-Oost,52.37026,4.89931,Private room,135,3,415,2022-05-08,4.61,4.51,4.61,4.76,4.77,4.93,4.53,2,1
776288,Amsterdam Studio Garden Museumplein,3648704,Michael,2012,Zuid,52.35548,4.87278,Entire home/apt,121,3,257,2022-05-30,4.49,4.47,4.65,4.78,4.72,4.84,4.43,2,1
778820,"Spacious, bright and comfortable",4106698,Co,2012,De Baarsjes - Oud-West,52.35982,4.85635,Entire home/apt,110,3,2,2018-04-06,5,5,5,5,5,4.5,5,2,1
780674,Beautiful apartment in city centre,4117326,Bas,2012,Centrum-Oost,52.36855,4.90766,Entire home/apt,149,2,32,2022-04-30,4.87,4.88,4.81,4.91,4.91,4.94,4.66,2,1
782254,Beautiful apt in city center for FAMILIES ONLY,4125951,Daniela,2012,Centrum-West,52.37142,4.89036,Entire home/apt,399,2,56,2022-04-24,4.65,4.81,4.63,4.74,4.75,4.92,4.47,4,2
785432,Amsterdam Houseboat 'Centre',2586026,Nathalie,2012,Centrum-Oost,52.36856,4.89896,Entire home/apt,200,2,852,2022-06-02,4.77,4.7,4.65,4.88,4.86,4.94,4.61,4,2
794322,Romantic Houseboat in the center,4184910,Lydia,2012,Centrum-Oost,52.37048,4.90385,Private room,161,1,329,2022-05-19,4.75,4.82,4.62,4.85,4.69,4.93,4.58,2,1
800723,mediterranean ambiance appartment,4215174,Hinde,2012,De Baarsjes - Oud-West,52.36884,4.86127,Entire home/apt,150,4,18,2020-02-18,4.83,4.83,4.67,4.94,5,4.67,4.5,4,2
801544,Charlie + Coco's Apartment,1657181,Charlie,2012,De Pijp - Rivierenbuurt,52.35205,4.90267,Entire home/apt,160,2,91,2022-05-01,4.55,4.66,4.4,4.66,4.72,4.77,4.41,3,2
802052,Sleeping in a unique ship in the center of A'dam!,4221960,Peter,2012,Centrum-Oost,52.36476,4.90925,Private room,135,1,980,2022-06-02,4.93,4.92,4.96,4.97,4.97,4.92,4.8,2,1
805330,Sunny & Bright 3 bed apt with Roof terrace,4239235,Felice,2012,De Pijp - Rivierenbuurt,52.34725,4.89341,Entire home/apt,249,4,15,2022-05-21,4.93,5,4.93,5,5,4.73,4.8,6,2
816940,Old South Lovely Garden Apartment,4290554,Joyce,2012,Zuid,52.35323,4.85421,Entire home/apt,200,5,61,2020-07-23,4.73,4.74,4.61,4.82,4.93,4.79,4.67,2,1
818085,La Vie En Rose B&B Amsterdam Centrum Suite,3788898,Christa & Yvon,2012,Centrum-West,52.3767,4.8919,Private room,167,2,310,2022-05-26,4.83,4.88,4.85,4.91,4.92,4.93,4.72,2,1
818881,CANAL  APTM. WITH GARDEN IN CENTRE,4297337,Liesbeth,2012,Centrum-Oost,52.36123,4.89619,Entire home/apt,122,7,13,2021-08-02,4.69,4.92,4.85,5,4.92,5,4.54,2,1
834233,"B&B Mondriaan, bright and modern studio",4364462,Margot,2012,Centrum-Oost,52.37272,4.90418,Private room,125,3,311,2022-05-26,4.88,4.93,4.93,4.99,4.94,4.96,4.81,2,1
835627,Occasional availability Centre Apt,3054367,Dorine,2012,Centrum-Oost,52.36899,4.91607,Entire home/apt,180,4,16,2022-05-01,5,4.79,4.57,5,5,4.93,5,4,3
847093,Lovely apartment @Vondelpark for families,4663170,Raoul,2013,De Baarsjes - Oud-West,52.3607,4.85991,Entire home/apt,150,4,47,2022-05-04,4.73,4.87,4.8,4.82,4.8,4.82,4.67,4,4
851044,HOUSEBOAT NOVA 80m2 + FREE BIKES,4443833,Nova Team,2012,Zuid,52.34025,4.8466,Entire home/apt,151,1,799,2022-05-24,4.76,4.72,4.89,4.87,4.81,4.51,4.59,4,2
853645,Perfect location bright cosy appt!,4398387,Joyce,2012,De Pijp - Rivierenbuurt,52.35327,4.88703,Entire home/apt,800,30,70,2018-04-07,4.81,4.86,4.65,4.78,4.87,4.78,4.69,4,3
854052,Rustig slapen na een drukke dag in Amsterdam,4043241,Kees&Karin,2012,Watergraafsmeer,52.340752,4.95829,Private room,65,2,289,2022-05-30,4.78,4.85,4.78,4.91,4.9,4.56,4.75,2,1
854328,Lovely top 2 floors. Canal view. 3 bedr. 2 bathr.,1347048,Family Of 5,2011,De Baarsjes - Oud-West,52.37262,4.87342,Entire home/apt,250,7,343,2022-05-27,4.82,4.8,4.79,4.89,4.87,4.82,4.63,4,3
862411,Fancy apartment heart of Amsterdam,4520552,Simone,2012,Centrum-West,52.38139,4.88541,Entire home/apt,180,93,80,2021-06-01,4.9,4.87,4.71,4.92,4.96,4.96,4.7,2,1
865328,Sunny apartment Amsterdam Zuid behind Museumsquare,4543444,Trinette,2013,Zuid,52.35584,4.87401,Private room,140,2,132,2022-05-29,4.94,4.92,4.93,4.98,4.98,4.94,4.8,4,1
870225,Spacious apartment in 'Pijp' area,1118702,Tom,2011,De Pijp - Rivierenbuurt,52.35262,4.89968,Entire home/apt,180,1,92,2020-02-09,4.77,4.74,4.62,4.9,4.86,4.8,4.63,4,2
874076,The Weavery Boutique Bed&Breakfast2,4614541,Driss And Bettina,2013,Centrum-Oost,52.361362,4.890488,Private room,139,2,52,2022-05-14,4.98,4.94,4.94,4.96,5,4.96,4.9,2,1
874340,The Room Upstairs - Free parking,4615590,Marta,2013,Noord-West,52.42379,4.88851,Private room,88,3,330,2021-11-14,4.57,4.62,4.57,4.72,4.83,4.17,4.49,2,1
874688,5 BR apartment / Quiet / Garden,4585922,Alan,2013,Oud-Oost,52.35894,4.91171,Entire home/apt,359,4,28,2020-01-05,4.78,4.72,4.6,4.8,4.96,4.8,4.36,6,5
877702,The Weavery Boutique Bed&Breakfast1,4614541,Driss And Bettina,2013,Centrum-Oost,52.36049,4.88982,Private room,170,2,46,2022-03-25,4.98,4.93,5,4.98,5,4.93,4.84,2,
879986,Spacious room with private bathroom,3332206,Stef,2012,De Pijp - Rivierenbuurt,52.3418,4.91066,Private room,109,5,538,2022-06-05,4.71,4.78,4.77,4.91,4.91,4.48,4.64,3,1
884329,"Bed & Boat, apartment on houseboat. Free Parking.",4684314,Frans,2013,De Aker - Nieuw Sloten,52.343079,4.788886,Private room,147,2,469,2022-06-01,4.92,4.93,4.92,4.97,4.95,4.63,4.78,2,1
886192,Luxurious and spacious mobile home,4698057,Bjorn,2013,Noord-Oost,52.38462,5.01234,Entire home/apt,105,3,42,2022-04-28,4.68,4.85,4.83,4.78,4.93,4.41,4.63,4,2
890288,Lux 2-bed aprt + 2 bath + 2 terrace,4724613,Cindy,2013,Zuid,52.35637,4.85373,Entire home/apt,350,2,44,2022-05-11,4.88,4.84,4.91,4.77,4.91,4.75,4.75,4,2
890355,Apartment near city centre + canals,4579810,Zehra,2013,Westerpark,52.38875,4.87835,Entire home/apt,144,5,33,2020-02-09,4.7,4.78,4.79,5,4.85,4.69,4.38,2,1
895684,Houseboat in central Amsterdam,4773348,Joep,2013,Westerpark,52.37342,4.8693,Entire home/apt,300,3,29,2022-05-08,4.93,4.76,4.66,5,4.93,5,4.76,2,1
901789,Trendy apartment in Oud-West,4817958,Bastian,2013,De Baarsjes - Oud-West,52.36897,4.85561,Entire home/apt,210,3,82,2021-04-19,4.89,4.87,4.85,4.91,4.91,4.68,4.73,2,1
906446,A cosy Bed and Breakfast in A'dam.,488009,Vivian,2011,Buitenveldert - Zuidas,52.33229,4.87431,Private room,69,2,335,2022-05-22,4.39,4.57,4.78,4.57,4.5,4.45,4.32,2,1
916096,Big central Jordaan apt + rooftop!,4917532,Nathalie,2013,Centrum-West,52.379,4.87909,Entire home/apt,210,4,63,2022-04-19,4.65,4.79,4.6,4.87,4.92,4.9,4.74,4,2
916850,"Urban Villa, bright and spacious!",4922720,Angela,2013,Noord-West,52.40666,4.90344,Entire home/apt,245,2,58,2021-08-29,4.89,4.91,4.87,4.96,4.98,4.58,4.75,4,4
917955,Cute apartment with big garden,589967,Silvy,2011,Westerpark,52.38772,4.88147,Entire home/apt,125,2,0,,,,,,,,,1,1
919131,Spacious family house in city centre,4937229,Guido,2013,Zuid,52.35864,4.87632,Entire home/apt,399,4,59,2022-02-26,4.96,4.98,4.83,4.96,4.98,4.96,4.81,6,4
920560,The Guestroom in Amsterdam,4947559,Marit & Victor,2013,Watergraafsmeer,52.35448,4.93366,Private room,116,2,120,2022-05-16,4.88,4.89,4.97,4.99,4.97,4.77,4.74,4,1
931270,Houseboat: Our little paradise in Amsterdam,4281750,Karin,2012,Zuid,52.3395,4.84898,Entire home/apt,139,2,316,2022-06-03,4.77,4.85,4.84,4.94,4.9,4.6,4.67,4,1
932227,Spacious & central appt + private roof terrace!,5022352,Lotte,2013,De Baarsjes - Oud-West,52.3709,4.85301,Entire home/apt,130,3,79,2022-04-18,4.9,4.93,4.89,4.99,5,4.74,4.72,2,1
933523,Ecoluxe accommodation 'The Green Tunnel',5033331,Dianne,2013,IJburg - Zeeburgereiland,52.356197,4.991435,Private room,201,3,47,2022-05-22,4.91,4.8,4.89,5,4.98,4.91,4.76,4,2
934060,"LOTUS, Classic Dutch Saling Barge",5037506,Olaf,2013,Oud-Noord,52.4016,4.89785,Private room,514,2,133,2022-03-27,4.8,4.77,4.84,4.79,4.88,4.3,4.63,16,7
937635,The A'dam experience! Spacious Loft,5062046,Leontine,2013,De Baarsjes - Oud-West,52.3624,4.86575,Entire home/apt,195,3,75,2022-05-29,4.68,4.79,4.21,4.76,4.59,4.76,4.45,5,3
946142,Cozy apartment near lively neighborhood Jordaan,5102632,Madelinde,2013,Westerpark,52.37991,4.87414,Private room,95,3,375,2022-05-22,4.8,4.86,4.85,4.88,4.89,4.73,4.69,2,1
947437,"Boutique room style ,room in quiet neighborhood",5134833,Andre,2013,Osdorp,52.35595,4.79661,Private room,85,2,192,2022-05-15,4.86,4.86,4.8,4.91,4.91,4.43,4.79,2,1
951483,"Great house,Perfect place, S-Garden",5162447,Roland,2013,Watergraafsmeer,52.35149,4.92265,Entire home/apt,140,3,44,2022-05-06,4.71,4.86,4.76,4.73,4.67,4.63,4.73,4,3
954629,"Stylish, clean studio, high service",5183517,Simone,2013,Bijlmer-Centrum,52.32019,4.95501,Private room,72,2,19,2022-05-30,4.42,4.68,4.11,4.79,4.84,4,4.37,2,1
954633,Private studio 25m2 for two near A'dam Arena,5183517,Simone,2013,Bijlmer-Centrum,52.32019,4.95501,Private room,77,2,113,2022-05-22,4.85,4.89,4.71,4.95,4.96,4.55,4.74,2,1
957396,"Modern, spacious designer house",4794187,Diederik,2013,IJburg - Zeeburgereiland,52.36073,4.98005,Entire home/apt,300,3,25,2021-08-17,4.91,4.96,4.59,4.83,4.96,4.74,4.74,6,5
963328,"All private, city center, art @home-2",538659,Wendie,2011,Centrum-West,52.36561,4.88492,Private room,96,3,401,2022-06-02,4.81,4.86,4.91,4.92,4.91,4.94,4.75,2,1
964986,"Space, glass floors & roof terrace",2633774,Daniel,2012,De Pijp - Rivierenbuurt,52.35531,4.90333,Entire home/apt,355,3,27,2021-11-08,5,4.92,4.96,5,5,4.96,4.85,4,2
969862,Living in a houseboat on the water,5297940,Helga,2013,Zuid,52.34176,4.84782,Private room,95,2,173,2022-06-01,4.68,4.77,4.82,4.95,4.89,4.5,4.58,2,1
974240,Private Garden room,4073717,Astrid,2012,Zuid,52.35049,4.84686,Private room,81,2,51,2022-05-29,4.96,4.9,4.96,5,4.98,4.8,4.76,2,1
978852,Lovely Room in nice apartment,3879155,Sjoukje,2012,De Baarsjes - Oud-West,52.37225,4.86262,Private room,32,28,260,2022-02-28,4.39,4.47,4.18,4.69,4.7,4.61,4.28,2,1
982907,"Clean, spacious, 2 bathroom LOFT",3971476,Sander,2012,Oostelijk Havengebied - Indische Buurt,52.37,4.95127,Entire home/apt,145,5,9,2022-05-05,4.78,4.89,5,5,5,4.67,5,4,3
985155,Stay in Amsterdam with a view!,5247071,Linda,2013,Centrum-Oost,52.37042,4.91535,Entire home/apt,150,6,33,2022-03-03,4.67,4.78,4.18,4.69,4.88,4.66,4.53,3,2
987355,Nice Room in Centre Amsterdam,5417945,Hamed,2013,Centrum-West,52.37486,4.89338,Shared room,83,2,320,2022-05-30,4.53,4.62,4.43,4.91,4.92,4.89,4.35,2,1
989222,Travel and sleep like a local 75m2,3205205,Chantal,2012,De Pijp - Rivierenbuurt,52.35082,4.8877,Entire home/apt,190,6,33,2022-05-22,4.72,4.84,4.84,4.9,4.84,4.81,4.68,2,1
995087,Waterfront B&B,4415881,Vera,2012,Westerpark,52.381615,4.877059,Private room,73,3,370,2022-06-01,4.79,4.87,4.92,4.95,4.91,4.71,4.71,2,1
998754,Very large & new apartment!,5488484,Guido,2013,De Baarsjes - Oud-West,52.36728,4.85926,Entire home/apt,429,1,102,2022-05-26,4.74,4.68,4.52,4.88,4.88,4.47,4.55,6,2
998822,The Canal House,5489703,Edward,2013,Centrum-Oost,52.3643,4.89533,Entire home/apt,153,2,93,2019-11-03,4.85,4.9,4.8,4.94,4.96,4.98,4.66,4,2
1005695,Beautiful apartment in centre,5530981,Freek,2013,Oud-Oost,52.35781,4.91027,Private room,129,3,47,2019-08-29,4.8,4.89,4.76,4.98,5,4.73,4.68,2,1
1008006,Luxury BedonBoard on Beautiful Houseboat Amsterdam,3523553,Doet,2012,Westerpark,52.37998,4.86959,Private room,123,3,120,2022-05-15,4.79,4.75,4.86,4.89,4.84,4.62,4.56,2,1
1008223,A'dam West - room with double bed,4443157,Arne,2012,Slotervaart,52.36369,4.83861,Private room,67,2,565,2022-05-29,4.66,4.75,4.64,4.84,4.84,4.43,4.61,2,1
1018639,Canal app. 80m² Museum+shop area,4473576,Hans,2012,Centrum-Oost,52.36181,4.88783,Private room,136,3,41,2019-11-24,4.61,4.65,4.7,4.83,4.83,4.95,4.45,2,1
1018703,Cosy studio on HOUSEBOAT with roof terrace!,125667,Michèle,2010,De Pijp - Rivierenbuurt,52.35099,4.886627,Private room,108,3,274,2022-05-18,4.72,4.81,4.71,4.84,4.83,4.76,4.57,2,
1020477,central canal apartment,5617295,Marc,2013,Centrum-West,52.37811,4.89196,Entire home/apt,307,5,32,2022-04-20,4.91,4.94,4.81,5,4.94,4.97,4.91,2,1
1021538,spacious urban home with garden,5622526,Jef & Mette,2013,Slotervaart,52.35166,4.83893,Entire home/apt,249,7,7,2022-05-04,5,5,5,5,5,4.86,5,5,3
1025482,"Houseboat,Centre,Garden, Breakfast, Cheap parking",5646154,Reinhart,2013,Oud-Noord,52.38355,4.90951,Private room,108,2,632,2022-06-03,4.81,4.83,4.79,4.88,4.91,4.82,4.69,2,1
1036888,"Sunny & quiet, 70 m2 apartment - Westerpark",4489932,Thomas,2012,Westerpark,52.38624,4.87244,Entire home/apt,148,3,65,2019-11-14,4.81,4.85,4.57,4.9,4.95,4.78,4.65,2,1
1037485,Two layer apartment (118m2) with roof terrace,5711109,Joosje,2013,De Baarsjes - Oud-West,52.36926,4.86997,Entire home/apt,295,4,16,2019-04-01,4.94,4.94,4.75,5,5,4.75,4.75,4,2
1038120,Big trendy family loft in city center Amsterdam,5714947,Jasper,2013,Westerpark,52.38865,4.88392,Entire home/apt,950,2,46,2022-04-26,4.98,4.89,4.93,4.91,4.96,4.86,4.75,4,3
1041309,Museum square - light apartment - rooftop terrace,5732915,Martine,2013,Zuid,52.3543,4.88103,Entire home/apt,143,4,52,2021-12-11,4.94,5,4.96,5,5,4.96,4.84,2,1
1044448,"Center, 2 storey cornerhouse, 4 BR, Canalview!",5750100,Saskia,2013,Centrum-Oost,52.36377,4.91788,Entire home/apt,650,3,35,2019-08-16,4.58,4.58,4.52,4.84,4.88,4.81,4.38,4,4
1044452,Charming Private Studio Westerpark,5750107,Jacob & Patricia,2013,Westerpark,52.38912,4.87907,Entire home/apt,150,1,288,2022-05-07,4.82,4.86,4.89,4.91,4.94,4.79,4.76,2,1
1055703,FINE STAY NEAR MUSEUMS & PARC ! 4 adults or family,2712718,Sabrine,2012,De Baarsjes - Oud-West,52.36051,4.86451,Entire home/apt,291,7,107,2022-05-30,4.97,4.97,4.95,5,4.99,4.89,4.79,6,3
1057494,Lovely bright room with balcony and beatiful view!,1899420,Rosie,2012,Zuid,52.34746,4.87559,Private room,78,2,478,2022-06-03,4.42,4.56,4.62,4.66,4.72,4.69,4.31,2,1
1058082,Dreamstay with garden by Vondelpark entrance!,1436773,Marjolein,2011,De Baarsjes - Oud-West,52.36324,4.8679,Entire home/apt,392,5,33,2022-05-09,4.88,4.85,4.91,4.97,5,4.81,4.72,2,1
1064108,Cozy spacious 90 m2 Jordaan apartment,5796250,Remco,2013,Centrum-West,52.38302,4.8869,Entire home/apt,99,7,53,2022-04-25,4.75,4.88,4.69,4.81,4.81,4.98,4.69,2,1
1067630,Charming family house Amsterdam!!,3204358,Rabea,2012,Watergraafsmeer,52.33365,4.94144,Entire home/apt,429,1,12,2022-05-29,4.83,4.67,5,5,5,4.58,4.5,6,3
1068565,House along the water in Amsterdam,5878526,Petra,2013,IJburg - Zeeburgereiland,52.36064,4.97643,Entire home/apt,135,5,84,2022-04-20,4.79,4.89,4.39,4.95,4.98,4.74,4.69,4,1
1069142,300m from ROYAL PALACE for the KING,3529778,Gijs,2012,Centrum-West,52.37228,4.89668,Private room,186,2,360,2022-06-02,4.47,4.58,4.41,4.77,4.72,4.91,4.42,4,2
1071414,Amstel Fab Apart Centre Quiet near Amstel Hotel,5893654,Joke,2013,Oud-Oost,52.35764,4.9067,Entire home/apt,189,3,372,2022-06-05,4.81,4.87,4.92,4.94,4.96,4.86,4.71,2,2
1072171,Recently renewed 2 rooms apartment,5897418,Jasper,2013,Bos en Lommer,52.37729,4.86053,Entire home/apt,107,7,12,2018-05-15,4.33,4.42,4.42,4.58,4.92,4.42,4.25,4,1
1085099,Spacious&Light apt. + sunny balcony @ lively area!,2816647,Mark,2012,Bos en Lommer,52.37839,4.84853,Entire home/apt,200,2,93,2020-10-28,4.8,4.77,4.6,4.95,4.99,4.49,4.57,4,2
1086763,Dahli's Boutique Style Room - Streetside,3899684,City Apartments Amsterdam,2012,Centrum-Oost,52.36256,4.89809,Private room,192,3,19,2021-01-01,4.79,4.74,4.79,4.84,4.68,4.95,4.58,2,1
1086795,Dahli's Boutique Style Room - Gardenside,3899684,City Apartments Amsterdam,2012,Centrum-Oost,52.36218,4.89768,Private room,193,3,17,2022-05-15,4.63,4.56,4.81,4.81,4.69,4.94,4.44,2,1
1088859,sunny artistic attic with terrace,126790,Christopher,2010,De Baarsjes - Oud-West,52.36688,4.87684,Entire home/apt,110,3,69,2022-05-16,4.87,4.85,4.61,4.9,4.93,4.88,4.67,2,1
1094399,Bed and Bubbles Strandvliet,6012655,Aletta,2013,Watergraafsmeer,52.31686,4.90708,Entire home/apt,100,2,138,2021-11-29,4.88,4.86,4.82,4.86,4.91,4.6,4.88,6,1
1095819,Family home with canal view,6020988,Imke,2013,Oud-Oost,52.35696,4.92971,Entire home/apt,180,3,17,2019-08-09,4.82,4.82,4.47,4.65,5,4.76,4.53,3,2
1100198,Country&waterside Cottage Amsterdam,6043667,Margot,2013,Noord-Oost,52.42865,4.96402,Entire home/apt,80,2,222,2022-06-03,4.75,4.79,4.73,4.9,4.86,4.71,4.66,2,1
1100569,bright room + private roof terrace,5134833,Andre,2013,Osdorp,52.35622,4.79544,Private room,80,2,155,2020-03-16,4.84,4.85,4.83,4.94,4.91,4.34,4.76,2,1
1102846,Bright in the centre of Amsterdam,6057160,Richard,2013,Centrum-Oost,52.36474,4.90273,Entire home/apt,180,3,99,2022-04-18,4.68,4.71,4.68,4.86,4.94,4.9,4.58,3,1
1104125,Open! Nice Apartment Near Center.,6064024,Jan,2013,De Baarsjes - Oud-West,52.36603,4.86833,Entire home/apt,125,7,55,2022-05-28,4.86,4.98,4.63,4.85,4.9,4.67,4.81,2,1
1105128,Houseboat Neeltje unique experience,6063077,Stijn,2013,Centrum-Oost,52.37309,4.90845,Private room,150,2,384,2022-02-19,4.9,4.89,4.92,4.91,4.94,4.87,4.71,2,1
1105924,Lovely House for families. Sorry no students.,6072512,Pascale,2013,Watergraafsmeer,52.35339,4.94237,Entire home/apt,250,4,5,2015-09-07,4.4,4.4,4.2,4.8,5,4.6,4.4,4,2
1106466,OUT OF THE CENTER / FREE PARKING &WIFI,6074859,Truus,2013,Gaasperdam - Driemond,52.30573,5.01471,Private room,41,2,53,2020-02-18,4.81,4.83,4.87,4.98,4.96,4.67,4.73,2,1
1113862,Great spacious apartment (De Pijp),6113063,Geraldien,2013,De Pijp - Rivierenbuurt,52.35174,4.89701,Entire home/apt,85,5,12,2020-01-03,4.75,4.92,4.83,4.67,4.75,4.75,4.5,2,
1116446,DELUXE ROOM near centre easy parking!,6127483,Daniella,2013,Bos en Lommer,52.37871,4.84688,Private room,74,1,315,2022-05-01,4.54,4.72,4.61,4.77,4.76,4.37,4.39,2,1
1120077,Beautiful apartment in Amsterdam!,6114964,Eveline,2013,Bos en Lommer,52.37784087,4.861779064,Entire home/apt,287,2,13,2022-05-30,4.85,5,4.77,4.75,4.92,4.75,4.5,2,1
1132247,XL luxurious houseboat on hot spot,6211092,Joost,2013,Westerpark,52.39054,4.88886,Entire home/apt,325,3,26,2019-09-16,4.81,4.6,4.52,4.88,4.88,4.72,4.52,4,3
